2.466666666666661456e+00,7.666666666666657193e-01,-2.333333333333335702e+00,7.866666666666667140e+00,-4.933333333333337123e+00,-9.933333333333330017e+00,2.166666666666664298e+00,-6.133333333333332860e+00,1.006666666666666288e+01
-1.733333333333334281e+00,-1.243333333333333002e+01,-1.073333333333334139e+01,-1.083333333333333570e+01,-1.433333333333333570e+01,-1.913333333333333286e+01,-1.313333333333333286e+01,-3.573333333333334139e+01,-2.523333333333334139e+01
-7.133333333333332860e+00,-8.133333333333332860e+00,-6.633333333333332860e+00,-1.353333333333333854e+01,-1.943333333333333002e+01,-1.823333333333334139e+01,-1.423333333333334139e+01,-1.783333333333333570e+01,-1.813333333333333286e+01
-2.293333333333333002e+01,-7.733333333333334281e+00,-1.923333333333334139e+01,-3.253333333333333854e+01,-2.063333333333333286e+01,-3.983333333333333570e+01,-3.293333333333333002e+01,-4.083333333333333570e+01,-4.963333333333333286e+01
-1.513333333333333286e+01,-1.013333333333333286e+01,-1.383333333333333570e+01,-2.823333333333334139e+01,-1.033333333333333570e+01,-3.313333333333333286e+01,-4.473333333333334139e+01,-3.323333333333334139e+01,-3.973333333333334139e+01
-2.283333333333333570e+01,-2.833333333333333570e+01,-3.143333333333333002e+01,-5.043333333333333002e+01,-4.173333333333334139e+01,-5.253333333333333854e+01,-5.313333333333333286e+01,-5.533333333333333570e+01,-4.863333333333333286e+01
-1.113333333333333286e+01,-1.413333333333333286e+01,-4.633333333333333570e+01,-3.793333333333333002e+01,-4.683333333333333570e+01,-4.673333333333334139e+01,-4.323333333333334139e+01,-5.473333333333334139e+01,-4.923333333333334139e+01
-2.543333333333333002e+01,-4.823333333333334139e+01,-5.493333333333333002e+01,-6.013333333333333286e+01,-5.463333333333333286e+01,-5.903333333333333854e+01,-6.273333333333334139e+01,-5.383333333333333570e+01,-6.033333333333333570e+01
-3.993333333333333002e+01,-4.703333333333333854e+01,-4.223333333333334139e+01,-4.793333333333333002e+01,-6.183333333333333570e+01,-7.023333333333334849e+01,-6.283333333333333570e+01,-6.003333333333333854e+01,-6.113333333333333286e+01
-5.033333333333333570e+01,-5.843333333333333002e+01,-6.583333333333334281e+01,-6.373333333333334139e+01,-6.963333333333332575e+01,-6.853333333333333144e+01,-6.833333333333334281e+01,-7.073333333333334849e+01,-5.993333333333333002e+01
-4.793333333333333002e+01,-5.103333333333333854e+01,-6.323333333333334139e+01,-7.363333333333335418e+01,-6.923333333333334849e+01,-6.593333333333333712e+01,-7.013333333333332575e+01,-7.263333333333335418e+01,-7.233333333333334281e+01
